id,name,artist,popularity,explicit,energy,tempo,positiveness,danceability,acousticness,instrumentalness,loudness,mode,speechiness,duration_ms,key,album_name,year
12YVZ3Tg4LyAJNsMJVtwQq,Julia,Lauv,54,False,0.128,112.53,0.356,0.53,0.905,0,-14.564,1,0.06,218000,11,~how i'm feeling~,2019
18ioFJkxW5B0hOXE0l2ddw,Modern Loneliness,Lauv,61,True,0.507,82.009,0.146,0.701,0.14,0,-7.106,1,0.0353,252337,8,~how i'm feeling~,2019
76B3Vuf0m505PmtfgCKu36,Political Badness,NSG,33,True,0.617,91.052,0.687,0.847,0.173,0,-6.237,1,0.223,247640,0,Roots,2019
17aDzWS0KU09MVWtagw2FI,MCM,NSG,50,True,0.596,199.986,0.775,0.754,0.0212,0.00191,-5.54,0,0.345,191333,10,Roots,2019
0ibShYbjMMERrW91r5VyoT,Lupita,NSG,52,True,0.492,98.173,0.586,0.75,0.324,0.000139,-6.65,1,0.258,217733,0,Roots,2019
1qFeRnderUedwI3rLx78ss,Nonsense,NSG,35,True,0.629,98.051,0.69,0.682,0.266,2.43e-06,-8.382,0,0.33,218707,5,Roots,2019
23VmCwnw95Zqbeapi31iGt,Tinder,NSG,38,True,0.531,99.947,0.588,0.865,0.194,0.0817,-5.688,0,0.32,216520,8,Roots,2019
0LFDKqXO5cxL5HNKjcC2Pw,Why Stress,NSG,39,True,0.566,100.05,0.716,0.876,0.225,4.38e-06,-8.95,0,0.198,217533,9,Roots,2019
7s0dhFOfsx5GXbDMhfa5Ks,Zanotti,NSG,33,True,0.477,101.04,0.622,0.815,0.413,2.03e-05,-8.801,1,0.187,175027,10,Roots,2019
6N8FEVHHn6PlHYVcWp0yaV,Porsche,NSG,35,True,0.487,102.011,0.598,0.946,0.165,0.00061,-8.096,1,0.206,194693,1,Roots,2019
71NgX2550VskFZR1MyW4kl,Expensive,NSG,29,True,0.664,127.033,0.775,0.832,0.128,8.04e-06,-5.97,0,0.0668,207027,0,Roots,2019
66LvYgT7NttAPu2asyeOkX,dRuNk gUiTaR,NSG,37,True,0.636,99.019,0.768,0.784,0.0822,0.00136,-6.937,0,0.0659,177800,1,Roots,2019
3N0fvUT97rcizHNE9pzstf,Jorja,NSG,27,True,0.619,82.709,0.608,0.538,0.341,0,-8.739,1,0.153,259067,6,Roots,2019
4xBZpaCmyOtWhgThrmcv78,Samba,NSG,32,True,0.5,99.988,0.538,0.915,0.0983,2.18e-05,-7.953,1,0.179,183667,1,Roots,2019
35Q5ldq74wOaAErCmL9OQZ,Grandad,NSG,41,True,0.705,112.026,0.961,0.853,0.0173,0.217,-4.731,0,0.115,191360,11,Roots,2019
2KY8jCwgvFNWleSfvdjk67,Ourself,NSG,47,True,0.539,103.025,0.657,0.928,0.372,0.000462,-5.589,1,0.187,190893,9,Roots,2019
115OL2ZaNEl3eXhY5GphtW,Roots,NSG,35,True,0.715,102.846,0.826,0.73,0.422,0.000827,-5.215,1,0.214,190240,8,Roots,2019
57XA5uPB0JtQTPCyRRrwGp,Trust Issues,NSG,45,True,0.848,73.936,0.814,0.469,0.0688,1.4e-05,-4.556,1,0.338,201600,10,Roots,2019
4xUtJdXphVWnocUsfW2YhZ,OT Bop,NSG,44,True,0.479,100.999,0.479,0.936,0.112,0.0106,-5.842,1,0.27,185760,8,Roots,2019
5Jqg1ta5RhBIYuJ1gdHCAt,Options,NSG,58,True,0.621,101.993,0.762,0.836,0.389,9.16e-05,-4.684,0,0.0894,240082,1,Roots,2019
2JvzF1RMd7lE3KmFlsyZD8,MIDDLE CHILD,J. Cole,84,True,0.364,123.984,0.463,0.837,0.149,0,-11.713,1,0.276,213594,8,MIDDLE CHILD,2019
1FIgFc6wUm2BQ1yrdFuUcs,Soñando Despierto,Sech,44,False,0.495,77.524,0.47,0.618,0.639,0,-9.237,1,0.218,135054,3,Sueños,2019
6ATIufHUOw1R1A4q46BqrN,Falsas Promesas,Sech,63,False,0.737,90.005,0.865,0.441,0.427,0.000871,-5.234,1,0.0665,206607,8,Sueños,2019
1Ej96GIBCTvgH7tNX1r3qr,Otro Trago,Sech,73,True,0.7,176.044,0.619,0.746,0.136,0.000159,-4.669,1,0.341,225933,0,Sueños,2019
7AMzFTeQSS2FBjMCYb6zxs,La Niña,Sech,49,True,0.675,113.261,0.579,0.783,0.365,0,-5.993,1,0.0939,163211,0,Sueños,2019
5V4u2EwJZLs03lWJ8PH9DA,Tiene Novio,Sech,54,False,0.716,92.996,0.842,0.711,0.145,4.02e-06,-5.914,1,0.0424,220945,5,Sueños,2019
65mhesg9E1dT45P5DYX4wV,X Ti,Sech,54,False,0.592,169.873,0.757,0.731,0.273,1.11e-06,-4.017,0,0.099,173993,6,Sueños,2019
0tJCo71s7HT9Mu5Z4juuLw,Solita,Sech,66,False,0.831,88.793,0.88,0.679,0.159,1.1e-06,-1.866,1,0.109,219520,2,Sueños,2019
6E8uqptcabNz9ym19FkDye,Boomerang,Sech,62,False,0.658,163.86,0.61,0.714,0.353,0.00766,-4.628,0,0.0614,203392,5,Sueños,2019
7fODjB7BrQTGqh0hogW6XD,Que Mas Pues - Remix,Sech,72,True,0.661,113.358,0.811,0.647,0.121,2.27e-06,-5.027,1,0.2,305962,11,Sueños,2019
5mzp5B1FA5e4fsvnkqyvm1,La Discusión,Sech,50,False,0.648,90.062,0.722,0.755,0.112,0.0215,-5.378,1,0.0603,185346,10,Sueños,2019
1ndlOUUT3Eq1SDCSdKJASw,Miss Lonely - Dimelo Flow Remix,Sech,67,True,0.711,81.907,0.719,0.651,0.176,0,-5.461,1,0.164,240366,0,Sueños,2019
4kIuPsijmLzK11RTCseKh7,Lo Malo,Sech,46,True,0.516,91.918,0.64,0.505,0.209,4.52e-05,-6.807,0,0.183,188205,4,Sueños,2019
4NSW0Km5ZG60L8FthUebPJ,What I Like About You (feat. Theresa Rex),Jonas Blue,62,False,0.8,102.46,0.553,0.46,0.289,6.16e-06,-3.584,1,0.05,220396,1,What I Like About You (feat. Theresa Rex),2019
6Gg25EZRbQd4IHiJz2KSY0,Testimony,Kodak Black,54,True,0.667,80.031,0.376,0.814,0.0369,0,-4.785,0,0.36,240000,6,Dying to Live,2019
26FpOENKQstjLRhX1fxUs9,This Forever,Kodak Black,45,True,0.691,80.862,0.573,0.795,0.00385,0,-5.193,0,0.328,161115,1,Dying to Live,2019
48KTGG6wBPpleE5KsTuiwy,Identity Theft,Kodak Black,54,True,0.696,97.988,0.756,0.938,0.0416,0,-5.837,1,0.384,127346,1,Dying to Live,2019
40Rpg3LkZwwzuHJ3GdjMma,Gnarly (feat. Lil Pump),Kodak Black,56,True,0.784,144.981,0.51,0.764,0.469,0,-4.003,0,0.0833,186403,10,Dying to Live,2019
0FZ4Dmg8jJJAPJnvBIzD9z,ZEZE (feat. Travis Scott & Offset),Kodak Black,78,True,0.603,98.043,0.504,0.861,0.0521,0,-5.788,0,0.176,228760,8,Dying to Live,2019
1XJBDDpeuZaj5fvmwhdIMw,Take One,Kodak Black,52,True,0.615,174.034,0.501,0.66,0.114,0,-7.2,1,0.47,165517,1,Dying to Live,2019
4KX8vXbouybtUptEyYxtIk,MoshPit (feat. Juice WRLD),Kodak Black,62,True,0.627,157.938,0.49,0.769,0.394,0,-4.064,1,0.262,164038,7,Dying to Live,2019
52Vrauy7m3EtC1aQqj7Rfp,Transgression,Kodak Black,47,True,0.639,81.465,0.85,0.57,0.625,0,-4.892,0,0.293,135441,7,Dying to Live,2019
6JXFDTCAIe5FfiiQYeMgh3,Malcolm X.X.X.,Kodak Black,46,True,0.721,169.572,0.348,0.47,0.46,0,-5.864,1,0.399,195675,5,Dying to Live,2019
2MShy1GSSgbmGUxADNIao5,Calling My Spirit,Kodak Black,69,True,0.366,119.985,0.74,0.91,0.0996,0,-9.954,1,0.0941,152000,1,Dying to Live,2019
15eaTEZMA2CqOxBvyuosLI,In the Flesh,Kodak Black,47,True,0.521,173.977,0.538,0.735,0.595,0,-7.336,1,0.275,188910,1,Dying to Live,2019
5eMbTELOeo7gEdFAIBix0c,Close to the Grave,Kodak Black,49,True,0.528,129.695,0.368,0.638,0.044,0,-6.83,1,0.179,221538,1,Dying to Live,2019
53iV4HGEGjKtAFrPt0PyfV,From the Cradle,Kodak Black,48,True,0.446,141.013,0.183,0.793,0.212,0,-5.926,0,0.0935,191672,2,Dying to Live,2019
7HdNB8nvJOBwHa8hIkzvxp,"If I'm Lyin', I'm Flyin'",Kodak Black,60,True,0.617,176.117,0.283,0.715,0.0996,3.41e-06,-5.558,0,0.24,130929,11,Dying to Live,2019
1CjgBZsDOXNUs9aZdzOqSu,Needing Something,Kodak Black,41,True,0.711,119.995,0.445,0.572,0.326,0,-4.977,1,0.423,192082,11,Dying to Live,2019
4VQ46sRJtb6osiD3xfYGHx,Could of Been Different,Kodak Black,52,True,0.823,104.955,0.35,0.883,0.232,0,-4.53,1,0.246,192000,0,Dying to Live,2019
3TKaDPOuVr1W5TmlXUi14q,Intro Envidia,Lunay,34,False,0.667,167.878,0.326,0.424,0.471,0,-6.183,0,0.0488,77148,5,Épico,2019
37zdqI4r1gswIzczSBkRon,Aventura,Lunay,69,False,0.726,92.025,0.876,0.729,0.223,0,-3.208,1,0.0422,217130,5,Épico,2019
0wGoOwOvLGCZqz8mNFMpAC,360,Lunay,47,False,0.633,155.941,0.365,0.641,0.503,0,-4.194,1,0.0632,176000,7,Épico,2019
0OoqRZXnSrgIUAha3iLKG1,La Cama,Lunay,60,False,0.904,173.973,0.816,0.7,0.2,0.000471,-2.826,0,0.0568,189296,2,Épico,2019
4FWhPJjc9FMRCCFc038uEz,Malas Intenciones,Lunay,39,False,0.685,175.989,0.433,0.622,0.434,0,-1.205,1,0.0674,176063,10,Épico,2019
5CxiDctwwCb40MVA8Lbe17,Remate,Lunay,35,False,0.867,179.913,0.92,0.706,0.108,0,-3.374,0,0.049,206500,6,Épico,2019
4t9a07PAghtQMRAIP9FQ7Z,Soltera (Remix),Lunay,75,False,0.783,92.01,0.799,0.795,0.361,0,-4.271,1,0.0432,266087,5,Épico,2019
439FqaiIK6wg9eIzm4HPgL,Mi Favorita,Lunay,50,False,0.864,169.925,0.589,0.615,0.0691,0,-3.269,0,0.0479,229955,1,Épico,2019
32ACWJVaBtcYbPG4DFQuFy,Todavía,Lunay,36,False,0.612,93.027,0.832,0.771,0.188,0,-5.279,0,0.0411,218000,3,Épico,2019
2UfFPYeWLimTFRC90At4Jd,Por Mi Culpa,Lunay,35,False,0.697,173.957,0.302,0.606,0.257,0,-3.398,0,0.0374,202457,6,Épico,2019
1zuMoycNBmpN4p6X8sJeh5,Amigos Na' Mas,Lunay,45,False,0.842,96.006,0.897,0.765,0.6,8.2e-05,-3.478,0,0.0377,190952,2,Épico,2019
0mD0bi4kxvKYJh8stjNN8G,Quiero,Lunay,34,False,0.82,90.012,0.531,0.67,0.109,0,-4.317,0,0.0392,190333,7,Épico,2019
1fXEkSum1vbTa3w0yvYzYW,A Solas (Remix),Lunay,66,False,0.744,180.014,0.589,0.62,0.66,5.8e-06,-2.576,0,0.142,273198,6,Épico,2019
78uXMDNh2W2jZVrc4qBatZ,Soltera,Lunay,61,False,0.73,91.989,0.852,0.778,0.442,0,-4.324,1,0.04,213913,5,Épico,2019
5W83ErFkO3aKAIS1WMi6u0,Secreto,Anuel AA,79,False,0.803,91.987,0.706,0.807,0.602,0.00853,-4.156,1,0.126,258800,11,Secreto,2019
7DcvwMAiqKJQD1rrdfxSDx,The London (feat. J. Cole & Travis Scott),Young Thug,70,True,0.586,97.981,0.179,0.796,0.0247,0,-6.946,0,0.147,200107,4,The London (feat. J. Cole & Travis Scott),2019
5icOoE6VgqFKohjWWNp0Ac,Here With Me,Marshmello,75,False,0.565,99.961,0.181,0.791,0.0623,0,-3.933,0,0.0439,156347,5,Here With Me,2019
2ksOAxtIxY8yElEWw8RhgK,China,Anuel AA,77,False,0.808,105.027,0.609,0.786,0.0846,0.000289,-3.702,1,0.0882,301714,7,China,2019
278kSqsZIiYp8p3QjYAqa8,NI BIEN NI MAL,Bad Bunny,73,True,0.449,128.028,0.337,0.826,0.556,1.85e-05,-8.33,0,0.0674,236216,5,X 100PRE,2019
5jGUJXnELDaDTgiRjD9lsg,200 Mph,Bad Bunny,67,True,0.5,160.02,0.816,0.85,0.0139,0.000384,-6.708,1,0.0665,170509,8,X 100PRE,2019
6kN06eEOblRAuWI0xUUS91,¿Quien Tu Eres?,Bad Bunny,62,True,0.58,137.048,0.325,0.727,0.185,3.58e-06,-6.804,0,0.136,159229,2,X 100PRE,2019
6it15CsDlkqB7N4lF0C1qM,Caro,Bad Bunny,68,True,0.575,160.007,0.248,0.651,0.627,0.000202,-7.739,1,0.299,229456,0,X 100PRE,2019
5VQpJ2AY2iMzrRZKgcvNjh,Tenemos Que Hablar,Bad Bunny,63,True,0.512,146.075,0.144,0.855,0.146,0.000854,-8.165,1,0.0534,224512,11,X 100PRE,2019
4vCAzANUWDE24URV6wQ4ra,Otra Noche en Miami,Bad Bunny,79,True,0.646,88.661,0.297,0.514,0.197,2.3e-05,-8.833,1,0.275,233128,1,X 100PRE,2019
4UEuIEv9Wc3wtiWUplGJ7q,Ser Bichote,Bad Bunny,61,True,0.626,154.946,0.183,0.785,0.158,4.6e-06,-8.03,0,0.0675,193211,4,X 100PRE,2019
35wvL50xvKpCHEJPxLOLPI,Si Estuviésemos Juntos,Bad Bunny,83,True,0.594,171.854,0.158,0.672,0.0626,5.14e-05,-6.813,0,0.0789,169248,1,X 100PRE,2019
4uP3pUP18ennmz0tb3GphR,Solo de Mi,Bad Bunny,72,True,0.73,179.972,0.15,0.743,0.287,8.1e-05,-4.314,0,0.125,197968,10,X 100PRE,2019
5mj8WVFcKdGA8p9HWGTSLc,Cuando Perriabas,Bad Bunny,64,True,0.705,81.998,0.499,0.787,0.137,1.06e-06,-7.582,1,0.0695,188654,0,X 100PRE,2019
1khmgu0pveJbkbpbkyvcQv,La Romana,Bad Bunny,76,True,0.725,125.8,0.326,0.655,0.0327,0.00264,-5.497,1,0.188,300579,0,X 100PRE,2019
69ZaPBHhRMRDjRpW1ivnOU,Como Antes,Bad Bunny,69,False,0.379,103.956,0.252,0.767,0.668,0.000145,-10.348,1,0.0385,230578,0,X 100PRE,2019
6pZHZndlo57dPCYnvlYFOE,RLNDT,Bad Bunny,66,True,0.528,108.025,0.142,0.6,0.263,0,-6.554,1,0.0308,284853,0,X 100PRE,2019
2OWVCFTolecLiGZPquvWvT,Estamos Bien,Bad Bunny,73,False,0.536,119.883,0.439,0.759,0.821,4.57e-06,-6.663,0,0.173,208080,9,X 100PRE,2019
3gE4eQH3K83Sght0ZLvuBK,MIA,Bad Bunny,80,False,0.538,97.054,0.156,0.816,0.0142,0.000496,-6.354,0,0.0617,210368,6,X 100PRE,2019
3EQ9QP2E7wjYQba8OSPBst,Intro,Meek Mill,55,True,0.76,96.044,0.24,0.678,0.0557,0,-5.546,1,0.221,213402,1,Championships,2019
45CCe4gu08OYG1I4MH8TU6,Trauma,Meek Mill,49,True,0.639,89.09,0.183,0.682,0.0284,0,-4.406,1,0.292,238203,8,Championships,2019
2tnlNVAhuQGgoFJxALVeXx,Uptown Vibes (feat. Fabolous & Anuel AA),Meek Mill,60,True,0.835,91.035,0.165,0.655,0.0459,0,-3.451,1,0.059,190412,1,Championships,2019
